Porter's Pass,,,,
,,,,
date,probe_1,probe_2,probe_3,probe_4
11/13/20 06:36:37 PM,0.3489,0.2385,0.3613,0.4027
11/13/20 07:06:37 PM,0.3475,0.2392,0.3598,0.4012
11/13/20 07:36:37 PM,0.3467,0.2385,0.3605,0.4005
11/13/20 08:06:37 PM,0.346,0.2385,0.3605,0.4019
11/13/20 08:36:37 PM,0.3467,0.2378,0.3598,0.4019
11/13/20 09:06:37 PM,0.3453,0.2378,0.3598,0.4005
11/13/20 09:36:37 PM,0.3453,0.2378,0.3591,0.4005
11/13/20 10:06:37 PM,0.3453,0.2378,0.3591,0.4019
11/13/20 10:36:37 PM,0.3453,0.2371,0.3591,0.4019
11/13/20 11:06:37 PM,0.3453,0.2371,0.3591,0.4019
11/13/20 11:36:37 PM,0.3446,0.2371,0.3584,0.4019
11/14/20 12:06:37 AM,0.3446,0.2371,0.3584,0.4012
11/14/20 12:36:37 AM,0.3446,0.2371,0.3584,0.4019
11/14/20 01:06:37 AM,0.3438,0.2363,0.3576,0.4012
11/14/20 01:36:37 AM,0.3438,0.2363,0.3576,0.4012
11/14/20 02:06:37 AM,0.3431,0.2363,0.3576,0.4012
11/14/20 02:36:37 AM,0.3431,0.2356,0.3569,0.4012
11/14/20 03:06:37 AM,0.3424,0.2356,0.3576,0.4012
11/14/20 03:36:37 AM,0.3424,0.2356,0.3569,0.4005
11/14/20 04:06:37 AM,0.3417,0.2356,0.3562,0.4005
11/14/20 04:36:37 AM,0.3424,0.2349,0.3562,0.4005
11/14/20 05:06:37 AM,0.3424,0.2349,0.3562,0.4005
11/14/20 05:36:37 AM,0.3409,0.2349,0.3569,0.4005
11/14/20 06:06:37 AM,0.3417,0.2349,0.3555,0.4005
11/14/20 06:36:37 AM,0.3417,0.2349,0.3555,0.3998
11/14/20 07:06:37 AM,0.3409,0.2349,0.3555,0.3998
11/14/20 07:36:37 AM,0.3402,0.2349,0.3547,0.3998
11/14/20 08:06:37 AM,0.3409,0.2342,0.3555,0.3998
11/14/20 08:36:37 AM,0.3409,0.2342,0.3555,0.399
11/14/20 09:06:37 AM,0.3395,0.2342,0.3547,0.3976
11/14/20 09:36:37 AM,0.3395,0.2342,0.3547,0.3983
11/14/20 10:06:37 AM,0.3395,0.2334,0.3547,0.3983
